"Type","Source","Destination","Alt Text","Length","Path Type","Link Path","Link Position","Link Origin","Real Dimensions","Dimensions in Attributes","Display Dimensions"
"Image","https://www.lifeusa.org/no/tags/jeff-bezos","https://static.wixstatic.com/media/nsplsh_a878e42d761f43fda2af0f6055c04e85~mv2.jpg/v1/fill/w_292,h_219,fp_0.50_0.50,q_90,enc_avif,quality_auto/nsplsh_a878e42d761f43fda2af0f6055c04e85~mv2.webp","The Biggest Charitable Contributions in the U.S. 2023","53","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div/div/div[2]/div/div/picture[@id='multi_picture_undefined'][2]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/bill-gates","https://static.wixstatic.com/media/nsplsh_a878e42d761f43fda2af0f6055c04e85~mv2.jpg/v1/fill/w_292,h_219,fp_0.50_0.50,q_90,enc_avif,quality_auto/nsplsh_a878e42d761f43fda2af0f6055c04e85~mv2.webp","The Biggest Charitable Contributions in the U.S. 2023","53","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div/div/div[2]/div/div/picture[@id='multi_picture_undefined'][2]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/philanthropy","https://static.wixstatic.com/media/nsplsh_a878e42d761f43fda2af0f6055c04e85~mv2.jpg/v1/fill/w_333,h_250,fp_0.50_0.50,q_30,blur_30,enc_avif,quality_auto/nsplsh_a878e42d761f43fda2af0f6055c04e85~mv2.webp","The Biggest Charitable Contributions in the U.S. 2023","53","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][2]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/amazon","https://static.wixstatic.com/media/nsplsh_a878e42d761f43fda2af0f6055c04e85~mv2.jpg/v1/fill/w_333,h_250,fp_0.50_0.50,q_30,blur_30,enc_avif,quality_auto/nsplsh_a878e42d761f43fda2af0f6055c04e85~mv2.webp","The Biggest Charitable Contributions in the U.S. 2023","53","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div/div/div[2]/div/div/picture[@id='multi_picture_undefined'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/jeff-bezos","https://static.wixstatic.com/media/nsplsh_a878e42d761f43fda2af0f6055c04e85~mv2.jpg/v1/fill/w_333,h_250,fp_0.50_0.50,q_30,blur_30,enc_avif,quality_auto/nsplsh_a878e42d761f43fda2af0f6055c04e85~mv2.webp","The Biggest Charitable Contributions in the U.S. 2023","53","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div/div/div[2]/div/div/picture[@id='multi_picture_undefined'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/bill-gates","https://static.wixstatic.com/media/nsplsh_a878e42d761f43fda2af0f6055c04e85~mv2.jpg/v1/fill/w_333,h_250,fp_0.50_0.50,q_30,blur_30,enc_avif,quality_auto/nsplsh_a878e42d761f43fda2af0f6055c04e85~mv2.webp","The Biggest Charitable Contributions in the U.S. 2023","53","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div/div/div[2]/div/div/picture[@id='multi_picture_undefined'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/canada","https://static.wixstatic.com/media/6df904_756cf29d9fe8426f9bdcca767af0a728~mv2.png/v1/fill/w_333,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/6df904_756cf29d9fe8426f9bdcca767af0a728~mv2.webp","A Summer of Forest Fires","24","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][2]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/nyc","https://static.wixstatic.com/media/6df904_756cf29d9fe8426f9bdcca767af0a728~mv2.png/v1/fill/w_333,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/6df904_756cf29d9fe8426f9bdcca767af0a728~mv2.webp","A Summer of Forest Fires","24","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][2]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/fire","https://static.wixstatic.com/media/6df904_756cf29d9fe8426f9bdcca767af0a728~mv2.png/v1/fill/w_333,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/6df904_756cf29d9fe8426f9bdcca767af0a728~mv2.webp","A Summer of Forest Fires","24","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div/div/div[2]/div/div/picture[@id='multi_picture_undefined'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/forest-fire","https://static.wixstatic.com/media/6df904_756cf29d9fe8426f9bdcca767af0a728~mv2.png/v1/fill/w_333,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/6df904_756cf29d9fe8426f9bdcca767af0a728~mv2.webp","A Summer of Forest Fires","24","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div/div/div[2]/div/div/picture[@id='multi_picture_undefined'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/canada","https://static.wixstatic.com/media/6df904_756cf29d9fe8426f9bdcca767af0a728~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_756cf29d9fe8426f9bdcca767af0a728~mv2.webp","A Summer of Forest Fires","24","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][2]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][2]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/nyc","https://static.wixstatic.com/media/6df904_756cf29d9fe8426f9bdcca767af0a728~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_756cf29d9fe8426f9bdcca767af0a728~mv2.webp","A Summer of Forest Fires","24","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][2]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][2]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/fire","https://static.wixstatic.com/media/6df904_756cf29d9fe8426f9bdcca767af0a728~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_756cf29d9fe8426f9bdcca767af0a728~mv2.webp","A Summer of Forest Fires","24","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div/div/div[2]/div/div/picture[@id='multi_picture_undefined'][2]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/forest-fire","https://static.wixstatic.com/media/6df904_756cf29d9fe8426f9bdcca767af0a728~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_756cf29d9fe8426f9bdcca767af0a728~mv2.webp","A Summer of Forest Fires","24","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div/div/div[2]/div/div/picture[@id='multi_picture_undefined'][2]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/life-blog","https://static.wixstatic.com/media/6df904_3e4e8632335341f58ce7a7d7dd125302~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_3e4e8632335341f58ce7a7d7dd125302~mv2.webp","Hearing for the First Time in Years","35","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][3]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][2]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/hearing-aids","https://static.wixstatic.com/media/6df904_3e4e8632335341f58ce7a7d7dd125302~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_3e4e8632335341f58ce7a7d7dd125302~mv2.webp","Hearing for the First Time in Years","35","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][2]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][2]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/life-blog","https://static.wixstatic.com/media/6df904_8f63df367e5a4b40b7d75e8f994a42b2~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_8f63df367e5a4b40b7d75e8f994a42b2~mv2.webp","Making Houses into Homes","24","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][2]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][2]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/community-development","https://static.wixstatic.com/media/6df904_8f63df367e5a4b40b7d75e8f994a42b2~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_8f63df367e5a4b40b7d75e8f994a42b2~mv2.webp","Making Houses into Homes","24","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][4]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][2]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/life-blog","https://static.wixstatic.com/media/6df904_3e4e8632335341f58ce7a7d7dd125302~mv2.png/v1/fill/w_333,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/6df904_3e4e8632335341f58ce7a7d7dd125302~mv2.webp","Hearing for the First Time in Years","35","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][3]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/hearing-aids","https://static.wixstatic.com/media/6df904_3e4e8632335341f58ce7a7d7dd125302~mv2.png/v1/fill/w_333,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/6df904_3e4e8632335341f58ce7a7d7dd125302~mv2.webp","Hearing for the First Time in Years","35","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][2]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/life-blog","https://static.wixstatic.com/media/6df904_8f63df367e5a4b40b7d75e8f994a42b2~mv2.png/v1/fill/w_333,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/6df904_8f63df367e5a4b40b7d75e8f994a42b2~mv2.webp","Making Houses into Homes","24","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][2]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/community-development","https://static.wixstatic.com/media/6df904_8f63df367e5a4b40b7d75e8f994a42b2~mv2.png/v1/fill/w_333,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/6df904_8f63df367e5a4b40b7d75e8f994a42b2~mv2.webp","Making Houses into Homes","24","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][4]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/life-blog","https://static.wixstatic.com/media/6df904_c3b8c0eba92f4d35945c0261dbd9c86a~mv2.png/v1/fill/w_333,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/6df904_c3b8c0eba92f4d35945c0261dbd9c86a~mv2.webp","Refugee, Asylum Seeker, Immigrant, and Migrant What’s The Difference?","69","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][4]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/refugee","https://static.wixstatic.com/media/6df904_c3b8c0eba92f4d35945c0261dbd9c86a~mv2.png/v1/fill/w_333,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/6df904_c3b8c0eba92f4d35945c0261dbd9c86a~mv2.webp","Refugee, Asylum Seeker, Immigrant, and Migrant What’s The Difference?","69","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][4]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/refugee-assistance","https://static.wixstatic.com/media/6df904_c3b8c0eba92f4d35945c0261dbd9c86a~mv2.png/v1/fill/w_333,h_250,fp_0.50_0.50,q_35,blur_30,enc_avif,quality_auto/6df904_c3b8c0eba92f4d35945c0261dbd9c86a~mv2.webp","Refugee, Asylum Seeker, Immigrant, and Migrant What’s The Difference?","69","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][3]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/life-blog","https://static.wixstatic.com/media/6df904_c3b8c0eba92f4d35945c0261dbd9c86a~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_c3b8c0eba92f4d35945c0261dbd9c86a~mv2.webp","Refugee, Asylum Seeker, Immigrant, and Migrant What’s The Difference?","69","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][4]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][2]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/refugee","https://static.wixstatic.com/media/6df904_c3b8c0eba92f4d35945c0261dbd9c86a~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_c3b8c0eba92f4d35945c0261dbd9c86a~mv2.webp","Refugee, Asylum Seeker, Immigrant, and Migrant What’s The Difference?","69","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][4]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][2]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/tags/refugee-assistance","https://static.wixstatic.com/media/6df904_c3b8c0eba92f4d35945c0261dbd9c86a~mv2.png/v1/fill/w_292,h_219,fp_0.50_0.50,q_95,enc_avif,quality_auto/6df904_c3b8c0eba92f4d35945c0261dbd9c86a~mv2.webp","Refugee, Asylum Seeker, Immigrant, and Migrant What’s The Difference?","69","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][3]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][2]/img","Content","HTML","","",""
